,image_path_rel,capture_id,capture_date_local,capture_time_local,label
6158,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I03/I03_R2/S10_I03_R2_IMAG0317.JPG,SER_S10#I03#2#113,2015-04-23,14:47:06,49
6159,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C13/C13_R1/S10_C13_R1_IMAG1402.JPG,SER_S10#C13#1#504,2015-02-23,15:36:32,25
6160,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/M09/M09_R1/S1_M09_R1_PICT0190.JPG,SER_S1#M09#1#64,2010-09-20,15:09:30,15
6161,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/B05/B05_R3/S1_B05_R3_PICT0113.JPG,SER_S1#B05#3#39,2010-09-11,18:52:32,15
6162,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H01/H01_R1/S10_H01_R1_IMAG0025.JPG,SER_S10#H01#1#9,2014-11-29,15:39:02,14
6163,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/F05/F05_R2/S1_F05_R2_PICT1930.JPG,SER_S1#F05#2#644,2010-09-27,16:36:46,15
6164,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C13/C13_R1/S10_C13_R1_IMAG3372.JPG,SER_S10#C13#1#1182,2015-03-03,11:46:33,48
6165,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B03/B03_R1/S10_B03_R1_IMAG1511.JPG,SER_S10#B03#1#587,2015-03-15,23:45:24,48
6166,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I04/I04_R1/S10_I04_R1_IMAG0685.JPG,SER_S10#I04#1#390,2015-03-18,13:42:22,15
6167,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I03/I03_R3/S10_I03_R3_IMAG1404.JPG,SER_S10#I03#3#504,2015-05-24,02:00:11,48
6168,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F06/F06_R1/S10_F06_R1_IMAG1055.JPG,SER_S10#F06#1#384,2015-03-07,10:44:02,48
6169,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F10/F10_R1/S10_F10_R1_IMAG3089.JPG,SER_S10#F10#1#1060,2015-03-22,13:09:18,15
6170,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B04/B04_R1/S10_B04_R1_IMAG0078.JPG,SER_S10#B04#1#30,2015-01-31,14:31:25,25
6171,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/G01/G01_R1/S1_G01_R1_PICT0143.JPG,SER_S1#G01#1#49,2010-10-12,13:36:22,13
6172,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E06/E06_R4/S1_E06_R4_PICT1619.JPG,SER_S1#E06#4#541,2010-10-30,13:33:24,48
6173,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/G03/G03_R1/S10_G03_R1_IMAG0017.JPG,SER_S10#G03#1#9,2014-11-27,16:34:11,49
6174,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E02/E02_R2/S10_E02_R2_IMAG1304.JPG,SER_S10#E02#2#459,2015-02-26,16:15:27,48
6175,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F10/F10_R1/S10_F10_R1_IMAG1616.JPG,SER_S10#F10#1#569,2015-03-19,15:19:16,15
6176,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/S11/S11_R1/S1_S11_R1_PICT0029.JPG,SER_S1#S11#1#11,2010-09-23,15:34:04,14
6177,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I05/I05_R1/S10_I05_R1_IMAG0302.JPG,SER_S10#I05#1#117,2015-03-03,08:36:10,48
6178,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/R10/R10_R1/S1_R10_R1_PICT1022.JPG,SER_S1#R10#1#342,2010-10-02,18:03:02,15
6179,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F06/F06_R1/S10_F06_R1_IMAG1265.JPG,SER_S10#F06#1#454,2015-03-08,11:29:12,48
6180,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/S11/S11_R1/S1_S11_R1_PICT0233.JPG,SER_S1#S11#1#79,2010-10-07,12:24:34,34
6181,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/F12/F12_R1/S1_F12_R1_PICT0809.JPG,SER_S1#F12#1#271,2010-09-30,10:41:48,13
6182,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/R10/R10_R2/S1_R10_R2_PICT0221.JPG,SER_S1#R10#2#75,2010-10-24,15:24:30,49
6183,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/D03/D03_R1/S10_D03_R1_IMAG1637.JPG,SER_S10#D03#1#587,2015-03-12,12:48:16,48
6184,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/G07/G07_R2/S1_G07_R2_PICT0188.JPG,SER_S1#G07#2#64,2010-09-14,17:06:28,4
6185,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B13/B13_R2/S10_B13_R2_IMAG2696.JPG,SER_S10#B13#2#934,2015-04-09,08:11:15,48
6186,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C07/C07_R2/S10_C07_R2_IMAG1320.JPG,SER_S10#C07#2#508,2015-04-06,20:13:54,48
6187,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C03/C03_R2/S10_C03_R2_IMAG0011.JPG,SER_S10#C03#2#5,2015-03-20,10:23:02,48
6188,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/K09/K09_R1/S1_K09_R1_PICT6386.JPG,SER_S1#K09#1#1431,2010-10-30,14:47:24,34
6189,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/G03/G03_R4/S1_G03_R4_PICT1400.JPG,SER_S1#G03#4#468,2010-10-21,21:14:26,4
6190,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/Q10/Q10_R2/S1_Q10_R2_PICT0410.JPG,SER_S1#Q10#2#138,2010-11-08,20:27:14,15
6191,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H05/H05_R2/S1_H05_R2_PICT0826.JPG,SER_S1#H05#2#276,2010-10-02,15:28:46,15
6192,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E03/E03_R2/S10_E03_R2_IMAG0277.JPG,SER_S10#E03#2#163,2015-02-25,23:48:25,25
6193,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C07/C07_R1/S10_C07_R1_IMAG0036.JPG,SER_S10#C07#1#18,2015-01-21,22:47:49,13
6194,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C13/C13_R1/S10_C13_R1_IMAG1522.JPG,SER_S10#C13#1#546,2015-02-28,14:07:39,25
6195,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/G06/G06_R1/S1_G06_R1_PICT0075.JPG,SER_S1#G06#1#75,2010-07-25,13:19:14,15
6196,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I05/I05_R1/S10_I05_R1_IMAG2967.JPG,SER_S10#I05#1#1018,2015-03-06,16:36:20,48
6197,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/G07/G07_R2/S10_G07_R2_IMAG0027.JPG,SER_S10#G07#2#13,2015-04-06,10:36:39,4
6198,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C13/C13_R1/S10_C13_R1_IMAG2111.JPG,SER_S10#C13#1#743,2015-03-02,12:10:19,48
6199,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F10/F10_R1/S10_F10_R1_IMAG0232.JPG,SER_S10#F10#1#101,2015-02-17,11:01:07,18
6200,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C13/C13_R1/S10_C13_R1_IMAG1019.JPG,SER_S10#C13#1#367,2015-02-11,09:16:34,49
6201,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/D03/D03_R1/S10_D03_R1_IMAG0470.JPG,SER_S10#D03#1#184,2015-03-10,17:45:44,48
6202,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/G05/G05_R2/S10_G05_R2_IMAG0621.JPG,SER_S10#G05#2#219,2015-04-27,12:55:44,4
6203,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/G03/G03_R1/S10_G03_R1_IMAG0263.JPG,SER_S10#G03#1#113,2014-12-13,06:59:07,49
6204,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/D02/D02_R1/S10_D02_R1_IMAG0726.JPG,SER_S10#D02#1#267,2015-03-12,11:01:26,48
6205,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C07/C07_R2/S10_C07_R2_IMAG1347.JPG,SER_S10#C07#2#535,2015-04-06,21:35:50,48
6206,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I06/I06_R1/S10_I06_R1_IMAG0182.JPG,SER_S10#I06#1#77,2015-02-24,11:10:21,48
6207,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E04/E04_R1/S10_E04_R1_IMAG0138.JPG,SER_S10#E04#1#62,2015-01-27,09:54:20,45
6208,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/M04/M04_R1/S1_M04_R1_PICT0299.JPG,SER_S1#M04#1#101,2010-10-17,16:34:44,15
6209,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H01/H01_R2/S10_H01_R2_IMAG0071.JPG,SER_S10#H01#2#30,2015-02-23,20:32:30,48
6210,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C13/C13_R1/S10_C13_R1_IMAG2480.JPG,SER_S10#C13#1#866,2015-03-02,15:43:53,48
6211,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H02/H02_R2/S10_H02_R2_IMAG2226.JPG,SER_S10#H02#2#1106,2015-03-09,22:50:41,48
6212,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I05/I05_R2/S10_I05_R2_IMAG0041.JPG,SER_S10#I05#2#23,2015-04-10,06:31:23,14
6213,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E03/E03_R2/S10_E03_R2_IMAG0150.JPG,SER_S10#E03#2#98,2015-02-20,15:37:10,49
6214,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J04/J04_R3/S1_J04_R3_PICT2638.JPG,SER_S1#J04#3#880,2010-10-01,07:57:46,15
6215,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/G06/G06_R3/S1_G06_R3_PICT0175.JPG,SER_S1#G06#3#59,2010-08-31,13:34:54,15
6216,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E02/E02_R1/S10_E02_R1_IMAG0257.JPG,SER_S10#E02#1#93,2014-12-03,18:28:19,18
6217,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C02/C02_R1/S10_C02_R1_IMAG0860.JPG,SER_S10#C02#1#316,2015-03-11,13:07:06,48
6218,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/T10/T10_R2/S1_T10_R2_PICT0011.JPG,SER_S1#T10#2#5,2010-10-19,12:53:02,45
6219,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/R10/R10_R1/S1_R10_R1_PICT0296.JPG,SER_S1#R10#1#100,2010-09-25,06:59:04,15
6220,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J03/J03_R1/S1_J03_R1_PICT2104.JPG,SER_S1#J03#1#54,2010-09-20,23:50:46,15
6221,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/L08/L08_R1/S1_L08_R1_PICT0812.JPG,SER_S1#L08#1#272,2010-09-22,10:21:28,14
6222,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/D05/D05_R5/S1_D05_R5_PICT0848.JPG,SER_S1#D05#5#284,2010-10-05,11:58:10,15
6223,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/K10/K10_R1/S1_K10_R1_PICT0377.JPG,SER_S1#K10#1#127,2010-10-09,13:51:54,13
6224,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C12/C12_R1/S10_C12_R1_IMAG0206.JPG,SER_S10#C12#1#70,2015-02-11,16:49:21,49
6225,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J04/J04_R3/S1_J04_R3_PICT1651.JPG,SER_S1#J04#3#551,2010-09-16,07:30:34,15
6226,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J08/J08_R1/S1_J08_R1_PICT0139.JPG,SER_S1#J08#1#46,2010-09-22,09:26:38,18
6227,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/I02/I02_R1/S1_I02_R1_PICT3017.JPG,SER_S1#I02#1#1007,2010-10-18,12:20:08,17
6228,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H02/H02_R1/S1_H02_R1_PICT0728.JPG,SER_S1#H02#1#244,2010-09-25,14:30:22,15
6229,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H07/H07_R1/S10_H07_R1_IMAG0858.JPG,SER_S10#H07#1#293,2015-03-04,13:22:36,48
6230,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J12/J12_R1/S1_J12_R1_PICT5432.JPG,SER_S1#J12#1#1812,2010-10-17,16:18:34,18
6231,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E05/E05_R4/S1_E05_R4_PICT1325.JPG,SER_S1#E05#4#443,2010-10-28,02:23:42,23
6232,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E06/E06_R4/S1_E06_R4_PICT1817.JPG,SER_S1#E06#4#607,2010-10-31,13:25:36,48
6233,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B09/B09_R2/S10_B09_R2_IMAG0315.JPG,SER_S10#B09#2#135,2015-04-08,22:57:16,48
6234,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H04/H04_R2/S10_H04_R2_IMAG0608.JPG,SER_S10#H04#2#217,2015-05-11,15:21:05,48
6235,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F10/F10_R1/S10_F10_R1_IMAG2765.JPG,SER_S10#F10#1#952,2015-03-21,15:55:26,15
6236,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I05/I05_R1/S10_I05_R1_IMAG1271.JPG,SER_S10#I05#1#440,2015-03-03,16:59:12,48
6237,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E03/E03_R1/S10_E03_R1_IMAG0401.JPG,SER_S10#E03#1#213,2014-12-25,13:27:48,34
6238,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/D03/D03_R1/S10_D03_R1_IMAG3174.JPG,SER_S10#D03#1#1114,2015-03-16,13:46:37,48
6239,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I01/I01_R2/S10_I01_R2_IMAG0412.JPG,SER_S10#I01#2#166,2015-03-07,12:16:42,48
6240,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E02/E02_R1/S10_E02_R1_IMAG0756.JPG,SER_S10#E02#1#296,2014-12-19,16:12:42,10
6241,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J05/J05_R4/S1_J05_R4_PICT0698.JPG,SER_S1#J05#4#234,2010-10-31,11:10:34,15
6242,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B09/B09_R2/S10_B09_R2_IMAG0296.JPG,SER_S10#B09#2#124,2015-04-06,09:00:43,4
6243,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H02/H02_R1/S10_H02_R1_IMAG0579.JPG,SER_S10#H02#1#235,2014-12-14,07:07:48,49
6244,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E03/E03_R2/S10_E03_R2_IMAG1144.JPG,SER_S10#E03#2#600,2015-04-25,12:14:46,49
6245,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H06/H06_R4/S1_H06_R4_PICT0206.JPG,SER_S1#H06#4#70,2010-08-23,14:26:42,15
6246,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/K09/K09_R1/S1_K09_R1_PICT2285.JPG,SER_S1#K09#1#64,2010-09-06,11:33:14,15
6247,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/D03/D03_R1/S10_D03_R1_IMAG2070.JPG,SER_S10#D03#1#732,2015-03-13,09:15:54,48
6248,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/H07/H07_R1/S1_H07_R1_PICT0203.JPG,SER_S1#H07#1#203,2010-08-08,14:49:28,15
6249,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/G01/G01_R2/S1_G01_R2_PICT0032.JPG,SER_S1#G01#2#12,2010-10-14,06:20:42,49
6250,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H02/H02_R2/S10_H02_R2_IMAG3536.JPG,SER_S10#H02#2#1674,2015-05-11,16:25:46,48
6251,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/I07/I07_R1/S1_I07_R1_PICT0964.JPG,SER_S1#I07#1#323,2010-09-10,12:00:42,15
6252,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/D09/D09_R2/S10_D09_R2_IMAG0144.JPG,SER_S10#D09#2#49,2015-03-28,12:28:15,14
6253,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/E09/E09_R2/S10_E09_R2_IMAG0310.JPG,SER_S10#E09#2#104,2015-03-27,11:48:25,15
6254,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H04/H04_R2/S10_H04_R2_IMAG0110.JPG,SER_S10#H04#2#43,2015-04-14,13:26:56,17
6255,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/K13/K13_R1/S1_K13_R1_PICT0149.JPG,SER_S1#K13#1#51,2010-09-21,16:27:48,14
6256,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/M08/M08_R1/S1_M08_R1_PICT0107.JPG,SER_S1#M08#1#37,2010-09-06,12:38:42,14
6257,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/E06/E06_R4/S1_E06_R4_PICT0701.JPG,SER_S1#E06#4#235,2010-08-24,13:24:10,15
6258,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/G06/G06_R2/S10_G06_R2_IMAG0830.JPG,SER_S10#G06#2#278,2015-04-10,14:39:01,4
6259,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H02/H02_R2/S10_H02_R2_IMAG2428.JPG,SER_S10#H02#2#1222,2015-03-21,19:25:49,45
6260,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/C04/C04_R1/S10_C04_R1_IMAG3524.JPG,SER_S10#C04#1#1821,2015-03-11,07:21:16,49
6261,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/J08/J08_R1/S1_J08_R1_PICT0670.JPG,SER_S1#J08#1#223,2010-10-26,14:26:20,18
6262,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B04/B04_R2/S10_B04_R2_IMAG0091.JPG,SER_S10#B04#2#54,2015-04-07,10:54:34,48
6263,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/M09/M09_R1/S1_M09_R1_PICT0409.JPG,SER_S1#M09#1#137,2010-10-07,12:10:10,20
6264,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/Q09/Q09_R1/S1_Q09_R1_PICT0236.JPG,SER_S1#Q09#1#80,2010-09-28,13:24:40,20
6265,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/B13/B13_R1/S10_B13_R1_IMAG2291.JPG,SER_S10#B13#1#801,2015-03-02,18:00:17,48
6266,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S1/M08/M08_R1/S1_M08_R1_PICT0122.JPG,SER_S1#M08#1#42,2010-09-06,12:48:16,14
6267,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/H02/H02_R2/S10_H02_R2_IMAG0923.JPG,SER_S10#H02#2#449,2015-02-21,18:09:51,49
6268,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/F10/F10_R1/S10_F10_R1_IMAG0289.JPG,SER_S10#F10#1#120,2015-02-20,09:48:49,18
6269,/mnt/DADOS_PARIS_2/alexandre/512_/mnt/DADOS_PARIS_2/alexandre/dataset-serengethi-18-02-23/S10/I06/I06_R1/S10_I06_R1_IMAG0419.JPG,SER_S10#I06#1#156,2015-02-24,13:45:08,48
